Unix Time,Open,High,Low,Close,Volume,Formatted Date
1768327259,76.62,76.62,76.62,76.62,26.06600000,13/01/2026 19:00:59
1768327260,76.62,76.62,76.62,76.62,0.00000000,13/01/2026 19:01:00
1768327261,76.62,76.62,76.62,76.62,0.15100000,13/01/2026 19:01:01
1768327262,76.61,76.61,76.61,76.61,2.42000000,13/01/2026 19:01:02
1768327263,76.61,76.61,76.61,76.61,0.19500000,13/01/2026 19:01:03
1768327264,76.61,76.61,76.61,76.61,0.00000000,13/01/2026 19:01:04
1768327265,76.61,76.61,76.61,76.61,0.54700000,13/01/2026 19:01:05
1768327266,76.62,76.62,76.62,76.62,0.62100000,13/01/2026 19:01:06
1768327267,76.62,76.63,76.62,76.63,3.93600000,13/01/2026 19:01:07
1768327268,76.63,76.63,76.63,76.63,0.68700000,13/01/2026 19:01:08
1768327269,76.63,76.63,76.63,76.63,0.00000000,13/01/2026 19:01:09
1768327270,76.63,76.63,76.63,76.63,0.15600000,13/01/2026 19:01:10
1768327271,76.63,76.63,76.63,76.63,0.20700000,13/01/2026 19:01:11
1768327272,76.63,76.63,76.63,76.63,0.00000000,13/01/2026 19:01:12
1768327273,76.63,76.63,76.62,76.62,2.66200000,13/01/2026 19:01:13
1768327274,76.62,76.62,76.61,76.61,0.66500000,13/01/2026 19:01:14
1768327275,76.61,76.61,76.61,76.61,6.93400000,13/01/2026 19:01:15
1768327276,76.61,76.62,76.61,76.62,1.08900000,13/01/2026 19:01:16
1768327277,76.63,76.65,76.63,76.65,2.74600000,13/01/2026 19:01:17
1768327278,76.65,76.65,76.65,76.65,0.81700000,13/01/2026 19:01:18
1768327279,76.65,76.65,76.65,76.65,0.00000000,13/01/2026 19:01:19
1768327280,76.65,76.65,76.65,76.65,0.00000000,13/01/2026 19:01:20
1768327281,76.66,76.66,76.66,76.66,1.98000000,13/01/2026 19:01:21
1768327282,76.65,76.65,76.65,76.65,0.78100000,13/01/2026 19:01:22
1768327283,76.64,76.64,76.63,76.63,3.46500000,13/01/2026 19:01:23
1768327284,76.63,76.64,76.63,76.64,1.84600000,13/01/2026 19:01:24
1768327285,76.65,76.65,76.65,76.65,0.74400000,13/01/2026 19:01:25
1768327286,76.65,76.65,76.65,76.65,0.00000000,13/01/2026 19:01:26
1768327287,76.65,76.65,76.65,76.65,0.00000000,13/01/2026 19:01:27
1768327288,76.65,76.65,76.65,76.65,0.00000000,13/01/2026 19:01:28
1768327289,76.65,76.65,76.65,76.65,0.00000000,13/01/2026 19:01:29
1768327290,76.65,76.65,76.65,76.65,0.00000000,13/01/2026 19:01:30
1768327291,76.65,76.65,76.65,76.65,8.29200000,13/01/2026 19:01:31
1768327292,76.66,76.66,76.65,76.65,13.12900000,13/01/2026 19:01:32
1768327293,76.65,76.65,76.64,76.64,56.86000000,13/01/2026 19:01:33
1768327294,76.64,76.64,76.64,76.64,0.00000000,13/01/2026 19:01:34
1768327295,76.64,76.64,76.64,76.64,0.13000000,13/01/2026 19:01:35
1768327296,76.64,76.64,76.64,76.64,0.00000000,13/01/2026 19:01:36
1768327297,76.64,76.64,76.64,76.64,0.96500000,13/01/2026 19:01:37
1768327298,76.64,76.64,76.64,76.64,0.00000000,13/01/2026 19:01:38
1768327299,76.63,76.63,76.61,76.61,89.51000000,13/01/2026 19:01:39
1768327300,76.62,76.62,76.62,76.62,1.09600000,13/01/2026 19:01:40
1768327301,76.63,76.63,76.63,76.63,1.03700000,13/01/2026 19:01:41
1768327302,76.63,76.63,76.63,76.63,5.65200000,13/01/2026 19:01:42
1768327303,76.62,76.63,76.62,76.63,0.41000000,13/01/2026 19:01:43
1768327304,76.63,76.63,76.63,76.63,0.00000000,13/01/2026 19:01:44
1768327305,76.63,76.63,76.63,76.63,1.63800000,13/01/2026 19:01:45
1768327306,76.62,76.62,76.62,76.62,1.55300000,13/01/2026 19:01:46
1768327307,76.62,76.62,76.62,76.62,0.00000000,13/01/2026 19:01:47
1768327308,76.61,76.61,76.58,76.59,58.76800000,13/01/2026 19:01:48
1768327309,76.59,76.61,76.59,76.61,6.91800000,13/01/2026 19:01:49
1768327310,76.61,76.62,76.61,76.62,70.99200000,13/01/2026 19:01:50
1768327311,76.62,76.62,76.62,76.62,1.15500000,13/01/2026 19:01:51
1768327312,76.62,76.62,76.62,76.62,0.00000000,13/01/2026 19:01:52
1768327313,76.62,76.62,76.62,76.62,0.00000000,13/01/2026 19:01:53
1768327314,76.62,76.64,76.62,76.64,12.49600000,13/01/2026 19:01:54
1768327315,76.64,76.64,76.64,76.64,0.00000000,13/01/2026 19:01:55
1768327316,76.64,76.64,76.64,76.64,2.37500000,13/01/2026 19:01:56
1768327317,76.64,76.64,76.64,76.64,0.00000000,13/01/2026 19:01:57
1768327318,76.64,76.64,76.64,76.64,0.00000000,13/01/2026 19:01:58
1768327319,76.64,76.64,76.64,76.64,0.00000000,13/01/2026 19:01:59
1768327320,76.63,76.63,76.62,76.62,47.69200000,13/01/2026 19:02:00
1768327321,76.62,76.62,76.61,76.61,21.16200000,13/01/2026 19:02:01
1768327322,76.61,76.61,76.61,76.61,0.13000000,13/01/2026 19:02:02
1768327323,76.61,76.61,76.61,76.61,0.00000000,13/01/2026 19:02:03
1768327324,76.61,76.61,76.61,76.61,0.00000000,13/01/2026 19:02:04
1768327325,76.61,76.62,76.61,76.62,3.08400000,13/01/2026 19:02:05
1768327326,76.61,76.62,76.61,76.62,2.96400000,13/01/2026 19:02:06
1768327327,76.62,76.62,76.62,76.62,8.33300000,13/01/2026 19:02:07
1768327328,76.62,76.63,76.62,76.63,1.23600000,13/01/2026 19:02:08
1768327329,76.63,76.63,76.63,76.63,0.00000000,13/01/2026 19:02:09
1768327330,76.62,76.62,76.61,76.61,5.90800000,13/01/2026 19:02:10
1768327331,76.61,76.61,76.61,76.61,0.00000000,13/01/2026 19:02:11
1768327332,76.61,76.61,76.61,76.61,3.71900000,13/01/2026 19:02:12
1768327333,76.62,76.62,76.62,76.62,0.14400000,13/01/2026 19:02:13
1768327334,76.62,76.62,76.62,76.62,0.69900000,13/01/2026 19:02:14
1768327335,76.62,76.62,76.62,76.62,0.00000000,13/01/2026 19:02:15
1768327336,76.62,76.62,76.62,76.62,0.00000000,13/01/2026 19:02:16
1768327337,76.62,76.62,76.62,76.62,3.17000000,13/01/2026 19:02:17
1768327338,76.62,76.62,76.62,76.62,1.72700000,13/01/2026 19:02:18
1768327339,76.62,76.62,76.62,76.62,0.00000000,13/01/2026 19:02:19
1768327340,76.61,76.61,76.60,76.60,47.31400000,13/01/2026 19:02:20
1768327341,76.60,76.60,76.60,76.60,0.00000000,13/01/2026 19:02:21
1768327342,76.61,76.61,76.61,76.61,1.02100000,13/01/2026 19:02:22
1768327343,76.61,76.61,76.61,76.61,1.18600000,13/01/2026 19:02:23
1768327344,76.60,76.60,76.60,76.60,1.52800000,13/01/2026 19:02:24
1768327345,76.61,76.62,76.61,76.62,1.23600000,13/01/2026 19:02:25
1768327346,76.62,76.62,76.61,76.61,0.47600000,13/01/2026 19:02:26
1768327347,76.61,76.61,76.61,76.61,0.00000000,13/01/2026 19:02:27
1768327348,76.61,76.61,76.61,76.61,1.96700000,13/01/2026 19:02:28
1768327349,76.61,76.61,76.61,76.61,0.00000000,13/01/2026 19:02:29
1768327350,76.60,76.60,76.60,76.60,3.10400000,13/01/2026 19:02:30
1768327351,76.59,76.59,76.58,76.59,57.90000000,13/01/2026 19:02:31
1768327352,76.59,76.63,76.57,76.57,511.25000000,13/01/2026 19:02:32
1768327353,76.58,76.59,76.58,76.59,3.07100000,13/01/2026 19:02:33
1768327354,76.60,76.60,76.60,76.60,0.18500000,13/01/2026 19:02:34
1768327355,76.60,76.60,76.60,76.60,0.10000000,13/01/2026 19:02:35
1768327356,76.59,76.59,76.59,76.59,0.52900000,13/01/2026 19:02:36
1768327357,76.60,76.60,76.60,76.60,3.06000000,13/01/2026 19:02:37
1768327358,76.60,76.60,76.60,76.60,0.00000000,13/01/2026 19:02:38
1768327359,76.60,76.60,76.60,76.60,0.06600000,13/01/2026 19:02:39
1768327360,76.60,76.60,76.60,76.60,0.00000000,13/01/2026 19:02:40
1768327361,76.60,76.60,76.60,76.60,0.00000000,13/01/2026 19:02:41
1768327362,76.60,76.60,76.60,76.60,0.00000000,13/01/2026 19:02:42
1768327363,76.60,76.60,76.59,76.59,39.92400000,13/01/2026 19:02:43
1768327364,76.59,76.59,76.59,76.59,0.00000000,13/01/2026 19:02:44
1768327365,76.59,76.59,76.59,76.59,0.00000000,13/01/2026 19:02:45
1768327366,76.60,76.62,76.60,76.62,3.41400000,13/01/2026 19:02:46
1768327367,76.62,76.62,76.62,76.62,0.13300000,13/01/2026 19:02:47
1768327368,76.62,76.62,76.55,76.59,1229.16600000,13/01/2026 19:02:48
1768327369,76.59,76.59,76.59,76.59,7.99000000,13/01/2026 19:02:49
1768327370,76.59,76.62,76.59,76.62,52.55800000,13/01/2026 19:02:50
1768327371,76.62,76.62,76.62,76.62,4.62300000,13/01/2026 19:02:51
1768327372,76.62,76.62,76.62,76.62,0.00000000,13/01/2026 19:02:52
1768327373,76.62,76.62,76.62,76.62,11.12400000,13/01/2026 19:02:53
1768327374,76.61,76.61,76.61,76.61,2.35500000,13/01/2026 19:02:54
1768327375,76.61,76.61,76.61,76.61,2.35500000,13/01/2026 19:02:55
1768327376,76.62,76.62,76.62,76.62,0.00000000,13/01/2026 19:02:56
1768327377,76.62,76.62,76.62,76.62,0.23900000,13/01/2026 19:02:57
1768327378,76.62,76.62,76.62,76.62,0.00000000,13/01/2026 19:02:58
1768327379,76.62,76.62,76.62,76.62,0.29000000,13/01/2026 19:02:59
1768327380,76.62,76.62,76.62,76.62,0.00000000,13/01/2026 19:03:00
1768327381,76.61,76.61,76.61,76.61,35.99300000,13/01/2026 19:03:01
1768327382,76.60,76.60,76.59,76.59,24.45800000,13/01/2026 19:03:02
1768327383,76.59,76.59,76.59,76.59,0.00000000,13/01/2026 19:03:03
1768327384,76.60,76.60,76.60,76.60,0.28500000,13/01/2026 19:03:04
1768327385,76.60,76.62,76.58,76.61,273.74800000,13/01/2026 19:03:05
1768327386,76.61,76.61,76.61,76.61,74.33100000,13/01/2026 19:03:06
1768327387,76.61,76.62,76.61,76.62,11.86900000,13/01/2026 19:03:07
1768327388,76.62,76.62,76.62,76.62,4.31400000,13/01/2026 19:03:08
1768327389,76.62,76.63,76.62,76.63,6.18000000,13/01/2026 19:03:09
1768327390,76.63,76.63,76.63,76.63,1.23600000,13/01/2026 19:03:10
1768327391,76.62,76.62,76.62,76.62,12.03400000,13/01/2026 19:03:11
1768327392,76.62,76.62,76.62,76.62,0.00000000,13/01/2026 19:03:12
1768327393,76.62,76.63,76.58,76.58,277.33200000,13/01/2026 19:03:13
1768327394,76.59,76.59,76.59,76.59,2.42500000,13/01/2026 19:03:14
1768327395,76.59,76.59,76.59,76.59,0.00000000,13/01/2026 19:03:15
1768327396,76.59,76.59,76.59,76.59,0.00000000,13/01/2026 19:03:16
1768327397,76.60,76.60,76.57,76.57,22.72500000,13/01/2026 19:03:17
1768327398,76.57,76.57,76.57,76.57,0.00000000,13/01/2026 19:03:18
1768327399,76.57,76.58,76.57,76.58,0.97500000,13/01/2026 19:03:19
1768327400,76.58,76.58,76.58,76.58,2.60500000,13/01/2026 19:03:20
1768327401,76.58,76.58,76.58,76.58,0.00000000,13/01/2026 19:03:21
1768327402,76.58,76.58,76.58,76.58,2.39700000,13/01/2026 19:03:22
1768327403,76.58,76.58,76.53,76.55,220.33700000,13/01/2026 19:03:23
1768327404,76.55,76.55,76.55,76.55,12.33400000,13/01/2026 19:03:24
