Unix Time,Open,High,Low,Close,Volume,Formatted Date
1768331715,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:15:15
1768331716,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:15:16
1768331717,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:15:17
1768331718,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:15:18
1768331719,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:15:19
1768331720,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:15:20
1768331721,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:15:21
1768331722,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:15:22
1768331723,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:15:23
1768331724,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:15:24
1768331725,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:15:25
1768331726,76.43,76.43,76.43,76.43,1.04600000,13/01/2026 20:15:26
1768331727,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:15:27
1768331728,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:15:28
1768331729,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:15:29
1768331730,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:15:30
1768331731,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:15:31
1768331732,76.43,76.43,76.43,76.43,0.29400000,13/01/2026 20:15:32
1768331733,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:15:33
1768331734,76.43,76.43,76.43,76.43,0.41100000,13/01/2026 20:15:34
1768331735,76.44,76.44,76.44,76.44,0.75100000,13/01/2026 20:15:35
1768331736,76.45,76.47,76.45,76.47,19.24500000,13/01/2026 20:15:36
1768331737,76.48,76.50,76.48,76.50,4.98700000,13/01/2026 20:15:37
1768331738,76.50,76.50,76.50,76.50,0.28800000,13/01/2026 20:15:38
1768331739,76.50,76.50,76.50,76.50,1.23600000,13/01/2026 20:15:39
1768331740,76.50,76.50,76.50,76.50,0.00000000,13/01/2026 20:15:40
1768331741,76.51,76.51,76.51,76.51,2.28600000,13/01/2026 20:15:41
1768331742,76.51,76.51,76.51,76.51,0.00000000,13/01/2026 20:15:42
1768331743,76.51,76.51,76.51,76.51,1.55500000,13/01/2026 20:15:43
1768331744,76.51,76.51,76.51,76.51,0.32700000,13/01/2026 20:15:44
1768331745,76.51,76.52,76.51,76.52,1.25900000,13/01/2026 20:15:45
1768331746,76.52,76.52,76.52,76.52,0.00000000,13/01/2026 20:15:46
1768331747,76.52,76.52,76.52,76.52,0.00000000,13/01/2026 20:15:47
1768331748,76.53,76.53,76.53,76.53,0.25300000,13/01/2026 20:15:48
1768331749,76.53,76.53,76.53,76.53,0.65300000,13/01/2026 20:15:49
1768331750,76.53,76.53,76.53,76.53,0.00000000,13/01/2026 20:15:50
1768331751,76.52,76.52,76.52,76.52,19.43300000,13/01/2026 20:15:51
1768331752,76.53,76.53,76.52,76.52,0.45600000,13/01/2026 20:15:52
1768331753,76.52,76.53,76.52,76.53,17.23800000,13/01/2026 20:15:53
1768331754,76.53,76.53,76.53,76.53,0.00000000,13/01/2026 20:15:54
1768331755,76.53,76.53,76.53,76.53,0.00000000,13/01/2026 20:15:55
1768331756,76.52,76.52,76.48,76.49,510.27400000,13/01/2026 20:15:56
1768331757,76.48,76.48,76.48,76.48,2.49700000,13/01/2026 20:15:57
1768331758,76.48,76.48,76.48,76.48,0.00000000,13/01/2026 20:15:58
1768331759,76.48,76.48,76.48,76.48,1.69600000,13/01/2026 20:15:59
1768331760,76.47,76.47,76.47,76.47,0.86300000,13/01/2026 20:16:00
1768331761,76.47,76.47,76.47,76.47,22.11100000,13/01/2026 20:16:01
1768331762,76.47,76.47,76.47,76.47,0.00000000,13/01/2026 20:16:02
1768331763,76.46,76.46,76.46,76.46,0.84000000,13/01/2026 20:16:03
1768331764,76.47,76.47,76.47,76.47,9.20700000,13/01/2026 20:16:04
1768331765,76.48,76.48,76.47,76.47,0.58400000,13/01/2026 20:16:05
1768331766,76.46,76.46,76.46,76.46,2.38200000,13/01/2026 20:16:06
1768331767,76.46,76.46,76.46,76.46,3.26900000,13/01/2026 20:16:07
1768331768,76.46,76.46,76.46,76.46,0.00000000,13/01/2026 20:16:08
1768331769,76.46,76.46,76.46,76.46,0.00000000,13/01/2026 20:16:09
1768331770,76.45,76.47,76.45,76.47,14.62200000,13/01/2026 20:16:10
1768331771,76.47,76.47,76.47,76.47,3.02300000,13/01/2026 20:16:11
1768331772,76.47,76.47,76.47,76.47,0.00000000,13/01/2026 20:16:12
1768331773,76.47,76.47,76.47,76.47,6.48300000,13/01/2026 20:16:13
1768331774,76.47,76.47,76.46,76.46,3.63100000,13/01/2026 20:16:14
1768331775,76.46,76.46,76.46,76.46,0.00000000,13/01/2026 20:16:15
1768331776,76.46,76.46,76.46,76.46,0.00000000,13/01/2026 20:16:16
1768331777,76.46,76.47,76.46,76.47,140.83900000,13/01/2026 20:16:17
1768331778,76.48,76.48,76.48,76.48,0.75100000,13/01/2026 20:16:18
1768331779,76.48,76.48,76.48,76.48,0.00000000,13/01/2026 20:16:19
1768331780,76.48,76.48,76.42,76.43,215.66400000,13/01/2026 20:16:20
1768331781,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:16:21
1768331782,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:16:22
1768331783,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:16:23
1768331784,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:16:24
1768331785,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:16:25
1768331786,76.43,76.43,76.40,76.40,13.58300000,13/01/2026 20:16:26
1768331787,76.39,76.39,76.39,76.39,0.88000000,13/01/2026 20:16:27
1768331788,76.39,76.39,76.39,76.39,0.19600000,13/01/2026 20:16:28
1768331789,76.39,76.39,76.39,76.39,1.32700000,13/01/2026 20:16:29
1768331790,76.39,76.39,76.39,76.39,0.34300000,13/01/2026 20:16:30
1768331791,76.39,76.41,76.39,76.41,19.70500000,13/01/2026 20:16:31
1768331792,76.41,76.41,76.41,76.41,0.00000000,13/01/2026 20:16:32
1768331793,76.41,76.41,76.41,76.41,0.87700000,13/01/2026 20:16:33
1768331794,76.41,76.41,76.41,76.41,1.30400000,13/01/2026 20:16:34
1768331795,76.41,76.41,76.41,76.41,0.00000000,13/01/2026 20:16:35
1768331796,76.42,76.42,76.42,76.42,0.67900000,13/01/2026 20:16:36
1768331797,76.42,76.42,76.42,76.42,1.99400000,13/01/2026 20:16:37
1768331798,76.42,76.42,76.42,76.42,0.00000000,13/01/2026 20:16:38
1768331799,76.43,76.46,76.43,76.46,27.85200000,13/01/2026 20:16:39
1768331800,76.46,76.46,76.46,76.46,13.58700000,13/01/2026 20:16:40
1768331801,76.45,76.45,76.45,76.45,1.02900000,13/01/2026 20:16:41
1768331802,76.45,76.45,76.45,76.45,0.00000000,13/01/2026 20:16:42
1768331803,76.45,76.45,76.45,76.45,0.00000000,13/01/2026 20:16:43
1768331804,76.45,76.45,76.45,76.45,0.00000000,13/01/2026 20:16:44
1768331805,76.44,76.44,76.41,76.43,75.13100000,13/01/2026 20:16:45
1768331806,76.43,76.43,76.43,76.43,1.23000000,13/01/2026 20:16:46
1768331807,76.42,76.42,76.41,76.41,0.96500000,13/01/2026 20:16:47
1768331808,76.41,76.41,76.41,76.41,0.00000000,13/01/2026 20:16:48
1768331809,76.42,76.43,76.42,76.43,1.91000000,13/01/2026 20:16:49
1768331810,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:16:50
1768331811,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:16:51
1768331812,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:16:52
1768331813,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:16:53
1768331814,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:16:54
1768331815,76.43,76.43,76.43,76.43,0.32700000,13/01/2026 20:16:55
1768331816,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:16:56
1768331817,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:16:57
1768331818,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:16:58
1768331819,76.43,76.43,76.43,76.43,1.08400000,13/01/2026 20:16:59
1768331820,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:17:00
1768331821,76.43,76.45,76.43,76.45,2.39400000,13/01/2026 20:17:01
1768331822,76.45,76.46,76.45,76.46,1.71700000,13/01/2026 20:17:02
1768331823,76.46,76.46,76.46,76.46,0.00000000,13/01/2026 20:17:03
1768331824,76.46,76.46,76.46,76.46,0.00000000,13/01/2026 20:17:04
1768331825,76.45,76.45,76.45,76.45,0.27500000,13/01/2026 20:17:05
1768331826,76.44,76.44,76.43,76.43,1.84200000,13/01/2026 20:17:06
1768331827,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:17:07
1768331828,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:17:08
1768331829,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:17:09
1768331830,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:17:10
1768331831,76.43,76.44,76.43,76.44,10.23200000,13/01/2026 20:17:11
1768331832,76.44,76.44,76.44,76.44,0.00000000,13/01/2026 20:17:12
1768331833,76.44,76.44,76.44,76.44,0.00000000,13/01/2026 20:17:13
1768331834,76.43,76.44,76.43,76.44,1.82200000,13/01/2026 20:17:14
1768331835,76.44,76.44,76.44,76.44,0.00000000,13/01/2026 20:17:15
1768331836,76.43,76.43,76.41,76.41,25.96300000,13/01/2026 20:17:16
1768331837,76.41,76.41,76.41,76.41,0.00000000,13/01/2026 20:17:17
1768331838,76.41,76.41,76.41,76.41,0.00000000,13/01/2026 20:17:18
1768331839,76.41,76.41,76.41,76.41,0.00000000,13/01/2026 20:17:19
1768331840,76.41,76.41,76.41,76.41,0.00000000,13/01/2026 20:17:20
1768331841,76.41,76.41,76.41,76.41,0.00000000,13/01/2026 20:17:21
1768331842,76.41,76.41,76.41,76.41,0.00000000,13/01/2026 20:17:22
1768331843,76.41,76.41,76.41,76.41,0.00000000,13/01/2026 20:17:23
1768331844,76.40,76.40,76.40,76.40,0.77500000,13/01/2026 20:17:24
1768331845,76.41,76.41,76.41,76.41,0.07800000,13/01/2026 20:17:25
1768331846,76.41,76.41,76.41,76.41,0.00000000,13/01/2026 20:17:26
1768331847,76.41,76.41,76.41,76.41,0.00000000,13/01/2026 20:17:27
1768331848,76.41,76.41,76.41,76.41,0.00000000,13/01/2026 20:17:28
1768331849,76.41,76.41,76.41,76.41,0.87200000,13/01/2026 20:17:29
1768331850,76.41,76.41,76.41,76.41,1.19300000,13/01/2026 20:17:30
1768331851,76.41,76.41,76.41,76.41,0.00000000,13/01/2026 20:17:31
1768331852,76.41,76.41,76.41,76.41,0.00000000,13/01/2026 20:17:32
1768331853,76.41,76.41,76.41,76.41,0.00000000,13/01/2026 20:17:33
1768331854,76.41,76.41,76.41,76.41,0.00000000,13/01/2026 20:17:34
1768331855,76.40,76.40,76.40,76.40,5.19400000,13/01/2026 20:17:35
1768331856,76.40,76.40,76.40,76.40,0.00000000,13/01/2026 20:17:36
1768331857,76.40,76.40,76.39,76.39,27.80200000,13/01/2026 20:17:37
1768331858,76.39,76.39,76.39,76.39,0.00000000,13/01/2026 20:17:38
1768331859,76.40,76.40,76.40,76.40,0.37000000,13/01/2026 20:17:39
1768331860,76.39,76.40,76.39,76.40,2.45200000,13/01/2026 20:17:40
1768331861,76.40,76.40,76.40,76.40,2.77700000,13/01/2026 20:17:41
1768331862,76.40,76.40,76.40,76.40,0.00000000,13/01/2026 20:17:42
1768331863,76.40,76.40,76.40,76.40,0.00000000,13/01/2026 20:17:43
1768331864,76.40,76.41,76.40,76.41,1.06500000,13/01/2026 20:17:44
1768331865,76.40,76.40,76.40,76.40,0.67400000,13/01/2026 20:17:45
1768331866,76.40,76.40,76.40,76.40,0.00000000,13/01/2026 20:17:46
1768331867,76.40,76.40,76.40,76.40,0.00000000,13/01/2026 20:17:47
1768331868,76.40,76.40,76.40,76.40,0.73700000,13/01/2026 20:17:48
1768331869,76.40,76.42,76.40,76.42,188.99800000,13/01/2026 20:17:49
1768331870,76.43,76.43,76.43,76.43,14.97800000,13/01/2026 20:17:50
1768331871,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:17:51
1768331872,76.43,76.43,76.43,76.43,0.34300000,13/01/2026 20:17:52
1768331873,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:17:53
1768331874,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:17:54
1768331875,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:17:55
1768331876,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:17:56
1768331877,76.44,76.45,76.44,76.45,1.23600000,13/01/2026 20:17:57
1768331878,76.44,76.44,76.44,76.44,2.08600000,13/01/2026 20:17:58
1768331879,76.44,76.44,76.44,76.44,0.62300000,13/01/2026 20:17:59
1768331880,76.44,76.44,76.44,76.44,0.00000000,13/01/2026 20:18:00
1768331881,76.43,76.43,76.41,76.41,14.18100000,13/01/2026 20:18:01
1768331882,76.40,76.40,76.40,76.40,1.78900000,13/01/2026 20:18:02
1768331883,76.39,76.39,76.39,76.39,1.12700000,13/01/2026 20:18:03
1768331884,76.39,76.39,76.39,76.39,0.00000000,13/01/2026 20:18:04
1768331885,76.39,76.39,76.39,76.39,0.00000000,13/01/2026 20:18:05
1768331886,76.39,76.39,76.39,76.39,0.00000000,13/01/2026 20:18:06
1768331887,76.38,76.38,76.38,76.38,1.52500000,13/01/2026 20:18:07
1768331888,76.38,76.38,76.38,76.38,0.00000000,13/01/2026 20:18:08
1768331889,76.38,76.38,76.38,76.38,0.00000000,13/01/2026 20:18:09
1768331890,76.38,76.38,76.38,76.38,0.00000000,13/01/2026 20:18:10
1768331891,76.38,76.38,76.38,76.38,0.42100000,13/01/2026 20:18:11
1768331892,76.37,76.37,76.37,76.37,2.32600000,13/01/2026 20:18:12
1768331893,76.37,76.37,76.37,76.37,0.00000000,13/01/2026 20:18:13
1768331894,76.38,76.40,76.38,76.40,4.70100000,13/01/2026 20:18:14
1768331895,76.40,76.40,76.40,76.40,0.00000000,13/01/2026 20:18:15
1768331896,76.40,76.40,76.40,76.40,0.00000000,13/01/2026 20:18:16
1768331897,76.40,76.40,76.40,76.40,0.75100000,13/01/2026 20:18:17
1768331898,76.40,76.40,76.40,76.40,0.00000000,13/01/2026 20:18:18
1768331899,76.41,76.41,76.41,76.41,0.57800000,13/01/2026 20:18:19
1768331900,76.41,76.41,76.41,76.41,0.00000000,13/01/2026 20:18:20
1768331901,76.41,76.41,76.41,76.41,0.00000000,13/01/2026 20:18:21
1768331902,76.41,76.41,76.41,76.41,0.00000000,13/01/2026 20:18:22
1768331903,76.41,76.41,76.41,76.41,0.00000000,13/01/2026 20:18:23
1768331904,76.41,76.41,76.41,76.41,0.00000000,13/01/2026 20:18:24
1768331905,76.41,76.41,76.41,76.41,0.41000000,13/01/2026 20:18:25
1768331906,76.42,76.42,76.42,76.42,0.29600000,13/01/2026 20:18:26
1768331907,76.42,76.42,76.42,76.42,0.00000000,13/01/2026 20:18:27
1768331908,76.42,76.42,76.42,76.42,0.52400000,13/01/2026 20:18:28
1768331909,76.42,76.42,76.42,76.42,1.25600000,13/01/2026 20:18:29
1768331910,76.42,76.42,76.42,76.42,0.09200000,13/01/2026 20:18:30
1768331911,76.42,76.44,76.42,76.44,10.92100000,13/01/2026 20:18:31
1768331912,76.44,76.44,76.44,76.44,0.00000000,13/01/2026 20:18:32
1768331913,76.44,76.44,76.44,76.44,0.00000000,13/01/2026 20:18:33
1768331914,76.44,76.44,76.44,76.44,0.00000000,13/01/2026 20:18:34
1768331915,76.44,76.44,76.43,76.43,67.10600000,13/01/2026 20:18:35
1768331916,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:18:36
1768331917,76.43,76.43,76.42,76.42,13.05400000,13/01/2026 20:18:37
1768331918,76.42,76.42,76.42,76.42,0.00000000,13/01/2026 20:18:38
1768331919,76.42,76.43,76.42,76.43,1.18900000,13/01/2026 20:18:39
1768331920,76.43,76.43,76.43,76.43,0.20600000,13/01/2026 20:18:40
1768331921,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:18:41
1768331922,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:18:42
1768331923,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:18:43
1768331924,76.44,76.44,76.44,76.44,5.92700000,13/01/2026 20:18:44
1768331925,76.43,76.43,76.43,76.43,1.46700000,13/01/2026 20:18:45
1768331926,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:18:46
1768331927,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:18:47
1768331928,76.43,76.43,76.43,76.43,0.79800000,13/01/2026 20:18:48
1768331929,76.43,76.43,76.43,76.43,2.09900000,13/01/2026 20:18:49
1768331930,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:18:50
1768331931,76.42,76.42,76.42,76.42,0.14600000,13/01/2026 20:18:51
1768331932,76.42,76.42,76.42,76.42,1.37500000,13/01/2026 20:18:52
1768331933,76.42,76.42,76.42,76.42,0.24700000,13/01/2026 20:18:53
1768331934,76.42,76.42,76.42,76.42,0.00000000,13/01/2026 20:18:54
1768331935,76.42,76.42,76.42,76.42,0.00000000,13/01/2026 20:18:55
1768331936,76.41,76.41,76.41,76.41,0.09000000,13/01/2026 20:18:56
1768331937,76.42,76.43,76.42,76.43,2.53500000,13/01/2026 20:18:57
1768331938,76.43,76.43,76.43,76.43,0.00000000,13/01/2026 20:18:58
1768331939,76.43,76.45,76.43,76.45,2.31400000,13/01/2026 20:18:59
1768331940,76.45,76.45,76.45,76.45,0.00000000,13/01/2026 20:19:00
1768331941,76.45,76.45,76.45,76.45,0.00000000,13/01/2026 20:19:01
1768331942,76.45,76.45,76.45,76.45,0.00000000,13/01/2026 20:19:02
1768331943,76.45,76.46,76.45,76.46,3.16500000,13/01/2026 20:19:03
1768331944,76.46,76.46,76.46,76.46,0.00000000,13/01/2026 20:19:04
1768331945,76.46,76.46,76.46,76.46,0.34300000,13/01/2026 20:19:05
1768331946,76.47,76.47,76.47,76.47,0.14400000,13/01/2026 20:19:06
